"year","month","noaa.year.month","noaa.precip.anom","noaa.percent.precip.anom","mcfarland.year.month","mcfarland.precip.anom","mcfarland.percent.precip.anom"
1925,1,1925-01-01,-18.2905724158654,-16.1291211519184,NA,NA,NA
1925,2,1925-02-01,-23.4736253004808,-24.2736623831326,NA,NA,NA
1925,3,1925-03-01,17.2348783052885,15.1561625635669,NA,NA,NA
1925,4,1925-04-01,-62.7746243990385,-58.9686066061599,NA,NA,NA
1925,5,1925-05-01,-56.51416015625,-58.5553042835967,NA,NA,NA
1925,6,1925-06-01,7.46272536057693,8.39289691037635,NA,NA,NA
1925,7,1925-07-01,-14.0383939302885,-17.0745822403937,NA,NA,NA
1925,8,1925-08-01,-50.2578650841346,-62.2478353187003,NA,NA,NA
1925,9,1925-09-01,98.649050690407,96.4116488183915,NA,NA,NA
1925,10,1925-10-01,89.5826898619186,76.0223982959595,NA,NA,NA
1925,11,1925-11-01,18.1986964026163,13.483389766169,NA,NA,NA
1925,12,1925-12-01,-32.5532340116279,-26.5517350605923,NA,NA,NA
1926,1,1926-01-01,8.32954477163462,7.34521772787647,NA,NA,NA
1926,2,1926-02-01,10.6562575120192,11.0194481595128,NA,NA,NA
1926,3,1926-03-01,-26.3852388822115,-23.2028890888448,NA,NA,NA
1926,4,1926-04-01,-18.4445462740385,-17.3262556912972,NA,NA,NA
1926,5,1926-05-01,-52.81396484375,-54.7214675631511,NA,NA,NA
1926,6,1926-06-01,-4.55680588942307,-5.12477683723404,NA,NA,NA
1926,7,1926-07-01,-37.7678861177885,-45.9362289423055,NA,NA,NA
1926,8,1926-08-01,40.6718224158654,50.3748597282424,NA,NA,NA
1926,9,1926-09-01,-14.431027434593,-14.1037256757693,NA,NA,NA
1926,10,1926-10-01,97.2731195494186,82.5487139231343,NA,NA,NA
1926,11,1926-11-01,-25.1216160973837,-18.6125716866398,NA,NA,NA
1926,12,1926-12-01,-23.1030386991279,-18.8437733226365,NA,NA,NA
1927,1,1927-01-01,-7.93119741586538,-6.99394426219887,NA,NA,NA
1927,2,1927-02-01,-21.3837815504808,-22.1125917785013,NA,NA,NA
1927,3,1927-03-01,-55.5248873197115,-48.8279756685639,NA,NA,NA
1927,4,1927-04-01,-48.8039212740385,-45.8449455014318,NA,NA,NA
1927,5,1927-05-01,23.20556640625,24.0436909658456,NA,NA,NA
1927,6,1927-06-01,28.2127253605769,31.7292254600372,NA,NA,NA
1927,7,1927-07-01,28.4020357572115,34.5447561693509,NA,NA,NA
1927,8,1927-08-01,64.3017052283654,79.6421008147927,NA,NA,NA
1927,9,1927-09-01,-28.450558684593,-27.8052880731143,NA,NA,NA
1927,10,1927-10-01,28.6725336119186,24.3323210517501,NA,NA,NA
1927,11,1927-11-01,-16.8315770348837,-12.4704928594781,NA,NA,NA
1927,12,1927-12-01,48.3871956758721,39.4665549804324,NA,NA,NA
1928,1,1928-01-01,-24.6411583533654,-21.7292394884423,NA,NA,NA
1928,2,1928-02-01,-23.0439378004808,-23.8293301092832,NA,NA,NA
1928,3,1928-03-01,-37.7153170072115,-33.1664352699467,NA,NA,NA
1928,4,1928-04-01,16.9158052884615,15.890202084538,NA,NA,NA
1928,5,1928-05-01,62.19580078125,64.4421509554237,NA,NA,NA
1928,6,1928-06-01,7.24299879807693,8.14578311502273,NA,NA,NA
1928,7,1928-07-01,-10.7581204927885,-13.0848595657272,NA,NA,NA
1928,8,1928-08-01,0.981392728365378,1.21552264179926,NA,NA,NA
1928,9,1928-09-01,9.66955850290698,9.45024885781101,NA,NA,NA
1928,10,1928-10-01,-25.7571538880814,-21.8582475572933,NA,NA,NA
1928,11,1928-11-01,-83.3813817223837,-61.7771539308164,NA,NA,NA
1928,12,1928-12-01,-5.11280432412791,-4.17021011744652,NA,NA,NA
1929,1,1929-01-01,20.9994666466346,18.5178973062344,NA,NA,NA
1929,2,1929-02-01,-22.1738206129808,-22.9295572547381,NA,NA,NA
1929,3,1929-03-01,-54.0453951322115,-47.5269264990785,NA,NA,NA
1929,4,1929-04-01,92.4060396634615,86.8034727903738,NA,NA,NA
1929,5,1929-05-01,37.30615234375,38.6535533059126,NA,NA,NA
1929,6,1929-06-01,-50.2872746394231,-56.555198209764,NA,NA,NA
1929,7,1929-07-01,-19.9280423677885,-24.2380289361108,NA,NA,NA
1929,8,1929-08-01,-33.9580603966346,-42.0594020015283,NA,NA,NA
1929,9,1929-09-01,-3.99059774709302,-3.90008931536135,NA,NA,NA
1929,10,1929-10-01,-13.7473882630814,-11.6664215785001,NA,NA,NA
1929,11,1929-11-01,-17.3413426598837,-12.8481775276108,NA,NA,NA
1929,12,1929-12-01,-29.7631949491279,-24.2760662907938,NA,NA,NA
1930,1,1930-01-01,-53.4907677283654,-47.1696048425235,NA,NA,NA
1930,2,1930-02-01,1.39551532451924,1.4430778119805,NA,NA,NA
1930,3,1930-03-01,51.8745267427885,45.6178886961188,NA,NA,NA
1930,4,1930-04-01,-78.9347806490385,-74.1489745609369,NA,NA,NA
1930,5,1930-05-01,-14.37451171875,-14.8936816063867,NA,NA,NA
1930,6,1930-06-01,-81.5470402644231,-91.7112541620722,NA,NA,NA
1930,7,1930-07-01,-10.4280423677885,-12.683392979232,NA,NA,NA
1930,8,1930-08-01,-50.5879432091346,-62.6566598625386,NA,NA,NA
1930,9,1930-09-01,-70.120480559593,-68.5301186313975,NA,NA,NA
1930,10,1930-10-01,-11.4573492005814,-9.72302981396362,NA,NA,NA
1930,11,1930-11-01,-38.2514989098837,-28.3404842595212,NA,NA,NA
1930,12,1930-12-01,-15.8833121366279,-12.9550721622864,NA,NA,NA
1931,1,1931-01-01,-23.3208458533654,-20.5649522377918,NA,NA,NA
1931,2,1931-02-01,-39.0038987379808,-40.333244544559,NA,NA,NA
1931,3,1931-03-01,18.4643704927885,16.2373644806508,NA,NA,NA
1931,4,1931-04-01,7.34549278846154,6.90013645988152,NA,NA,NA
1931,5,1931-05-01,3.91552734375,4.05694598327439,NA,NA,NA
1931,6,1931-06-01,23.4431941105769,26.3652086755613,NA,NA,NA
1931,7,1931-07-01,13.4323091947115,16.3374150321187,NA,NA,NA
1931,8,1931-08-01,56.3720177283654,69.8206354421106,NA,NA,NA
1931,9,1931-09-01,17.119753815407,16.7314706138256,NA,NA,NA
1931,10,1931-10-01,55.6129632994186,47.1947298399243,NA,NA,NA
1931,11,1931-11-01,-100.721225472384,-74.6242209181039,NA,NA,NA
1931,12,1931-12-01,-47.7631949491279,-38.95759473494,NA,NA,NA
1932,1,1932-01-01,22.9994666466346,20.2815513663914,NA,NA,NA
1932,2,1932-02-01,-24.4345628004808,-25.2673509228323,NA,NA,NA
1932,3,1932-03-01,2.07472205528846,1.82448777340777,NA,NA,NA
1932,4,1932-04-01,-30.8947415865385,-29.0215971860671,NA,NA,NA
1932,5,1932-05-01,-59.55419921875,-61.705141631379,NA,NA,NA
1932,6,1932-06-01,-53.1671574519231,-59.7940363541988,NA,NA,NA
1932,7,1932-07-01,33.1520357572115,40.3220741477903,NA,NA,NA
1932,8,1932-08-01,29.2919396033654,36.2800892863872,NA,NA,NA
1932,9,1932-09-01,41.289675690407,40.3532085167435,NA,NA,NA
1932,10,1932-10-01,40.2828851744186,34.1851929871763,NA,NA,NA
1932,11,1932-11-01,-43.4516942223837,-32.1933019947828,NA,NA,NA
1932,12,1932-12-01,-51.6030386991279,-42.0895266925345,NA,NA,NA
1933,1,1933-01-01,-34.0610802283654,-30.0359812190451,NA,NA,NA
1933,2,1933-02-01,-10.7939378004808,-11.1618209202665,NA,NA,NA
1933,3,1933-03-01,28.2348783052885,24.8294416692325,NA,NA,NA
1933,4,1933-04-01,51.1257662259615,48.026017278144,NA,NA,NA
1933,5,1933-05-01,-40.71435546875,-42.1848518422956,NA,NA,NA
1933,6,1933-06-01,-19.8370793269231,-22.3096193078921,NA,NA,NA
1933,7,1933-07-01,-16.5881986177885,-20.1758522325206,NA,NA,NA
1933,8,1933-08-01,42.6913536658654,52.8761885940929,NA,NA,NA
1933,9,1933-09-01,-6.08044149709302,-5.94253453201769,NA,NA,NA
1933,10,1933-10-01,33.7828851744186,28.6691095821635,NA,NA,NA
1933,11,1933-11-01,-48.0307957848837,-35.5859522033541,NA,NA,NA
1933,12,1933-12-01,-5.81299963662791,-4.74131775060911,NA,NA,NA
1934,1,1934-01-01,-36.6108849158654,-32.2844679139034,NA,NA,NA
1934,2,1934-02-01,11.3554762620192,11.7424979505951,NA,NA,NA
1934,3,1934-03-01,-25.3950045072115,-22.3320878625357,NA,NA,NA
1934,4,1934-04-01,61.8259615384615,58.077461058691,NA,NA,NA
1934,5,1934-05-01,-38.04443359375,-39.418499349897,NA,NA,NA
1934,6,1934-06-01,19.4226862980769,21.8435753623575,NA,NA,NA
1934,7,1934-07-01,-12.9085111177885,-15.7003312327756,NA,NA,NA
1934,8,1934-08-01,-36.6387244591346,-45.3795894951259,NA,NA,NA
1934,9,1934-09-01,125.899050690407,123.043607381746,NA,NA,NA
1934,10,1934-10-01,-33.4173101380814,-28.3588722912056,NA,NA,NA
1934,11,1934-11-01,11.8383448401163,8.77101382067433,NA,NA,NA
1934,12,1934-12-01,-18.6128043241279,-15.1813564505561,NA,NA,NA
1935,1,1935-01-01,137.349076021635,121.118127792185,NA,NA,NA
1935,2,1935-02-01,-1.91405498798076,-1.97929054273711,NA,NA,NA
1935,3,1935-03-01,-66.4057466947115,-58.3964838180069,NA,NA,NA
1935,4,1935-04-01,-23.9543118990385,-22.5019649009209,NA,NA,NA
1935,5,1935-05-01,-47.23388671875,-48.9398515640415,NA,NA,NA
1935,6,1935-06-01,23.5525691105769,26.4882164314707,NA,NA,NA
1935,7,1935-07-01,-31.2883939302885,-38.0553685831473,NA,NA,NA
1935,8,1935-08-01,-11.5186072716346,-14.2665902609508,NA,NA,NA
1935,9,1935-09-01,33.818972565407,33.0519440740234,NA,NA,NA
1935,10,1935-10-01,-90.8372320130814,-77.087038163793,NA,NA,NA
1935,11,1935-11-01,21.5287745276163,15.9506401844305,NA,NA,NA
1935,12,1935-12-01,-36.2231558866279,-29.5450718603482,NA,NA,NA
1936,1,1936-01-01,95.1693885216346,83.9229392344202,NA,NA,NA
1936,2,1936-02-01,-6.78417217548076,-7.01539292838971,NA,NA,NA
1936,3,1936-03-01,125.104995492788,110.015958083162,NA,NA,NA
1936,4,1936-04-01,21.7156099759615,20.3989952013937,NA,NA,NA
1936,5,1936-05-01,-38.25439453125,-39.6360435290725,NA,NA,NA
1936,6,1936-06-01,38.5525691105769,43.357851527611,NA,NA,NA
1936,7,1936-07-01,-38.5481595552885,-46.8852579441092,NA,NA,NA
1936,8,1936-08-01,-13.0586463341346,-16.1740349521725,NA,NA,NA
1936,9,1936-09-01,3.71936319040698,3.63500647225631,NA,NA,NA
1936,10,1936-10-01,24.8229242369186,21.0654339149471,NA,NA,NA
1936,11,1936-11-01,-46.4712254723837,-34.4304686496991,NA,NA,NA
1936,12,1936-12-01,117.337390988372,95.7051246309825,NA,NA,NA
1937,1,1937-01-01,5.08931039663462,4.48789147221195,NA,NA,NA
1937,2,1937-02-01,-12.8437424879808,-13.2814878357437,NA,NA,NA
1937,3,1937-03-01,-5.25535606971154,-4.62150236927032,NA,NA,NA
1937,4,1937-04-01,8.48611778846154,7.97160550575894,NA,NA,NA
1937,5,1937-05-01,4.67626953125,4.84516419526361,NA,NA,NA
1937,6,1937-06-01,47.3230769230769,53.2215359545926,NA,NA,NA
1937,7,1937-07-01,-45.7776517427885,-55.6783264051262,NA,NA,NA
1937,8,1937-08-01,-46.1787635216346,-57.1955864441076,NA,NA,NA
1937,9,1937-09-01,51.109011627907,49.9498377940704,NA,NA,NA
1937,10,1937-10-01,21.2125726744186,18.0015877087674,NA,NA,NA
1937,11,1937-11-01,45.0883448401163,33.405894243245,NA,NA,NA
1937,12,1937-12-01,-75.2729605741279,-61.3956728746751,NA,NA,NA
1938,1,1938-01-01,-40.3706505408654,-35.5999308687884,NA,NA,NA
1938,2,1938-02-01,6.75586688701924,6.98612292825223,NA,NA,NA
1938,3,1938-03-01,-53.3354341947115,-46.9025946533914,NA,NA,NA
1938,4,1938-04-01,-21.4943509615385,-20.1911510939301,NA,NA,NA
1938,5,1938-05-01,44.40576171875,46.0095820622176,NA,NA,NA
1938,6,1938-06-01,-12.2775090144231,-13.8078064641927,NA,NA,NA
1938,7,1938-07-01,67.5719576322115,82.1862496140886,NA,NA,NA
1938,8,1938-08-01,-9.70806039663462,-12.0241029701931,NA,NA,NA
1938,9,1938-09-01,64.149050690407,62.6941232978144,NA,NA,NA
1938,10,1938-10-01,-35.7874273255814,-30.370220612114,NA,NA,NA
1938,11,1938-11-01,-23.9214207848837,-17.7233485886799,NA,NA,NA
1938,12,1938-12-01,-13.6225699491279,-11.1111193439162,NA,NA,NA
1939,1,1939-01-01,-53.5806114783654,-47.2488314897571,NA,NA,NA
1939,2,1939-02-01,-7.53417217548076,-7.79095471547237,NA,NA,NA
1939,3,1939-03-01,23.3042142427885,20.4934698826109,NA,NA,NA
1939,4,1939-04-01,8.78592247596154,8.25323307175583,NA,NA,NA
1939,5,1939-05-01,-48.60400390625,-50.3594538123353,NA,NA,NA
1939,6,1939-06-01,-11.2667668269231,-12.6710830055661,NA,NA,NA
1939,7,1939-07-01,-35.1077298677885,-42.7007408310249,NA,NA,NA
1939,8,1939-08-01,-8.73833383413462,-10.8230296801595,NA,NA,NA
1939,9,1939-09-01,-21.660519622093,-21.1692499462865,NA,NA,NA
1939,10,1939-10-01,-28.1272710755814,-23.8695958782017,NA,NA,NA
1939,11,1939-11-01,-113.440952034884,-84.0482492752462,NA,NA,NA
1939,12,1939-12-01,10.9565316133721,8.93659058505051,NA,NA,NA
1940,1,1940-01-01,-53.4106896033654,-47.0989897873805,NA,NA,NA
1940,2,1940-02-01,-22.1542893629808,-22.9093603331995,NA,NA,NA
1940,3,1940-03-01,6.29444861778846,5.53526893601262,NA,NA,NA
1940,4,1940-04-01,56.5359224759615,53.1081564169804,NA,NA,NA
1940,5,1940-05-01,21.53564453125,22.313455866357,NA,NA,NA
1940,6,1940-06-01,20.8426081730769,23.4404796221094,NA,NA,NA
1940,7,1940-07-01,-1.61847205528846,-1.96851109528838,NA,NA,NA
1940,8,1940-08-01,-45.5381385216346,-56.4021281578416,NA,NA,NA
1940,9,1940-09-01,44.959597565407,43.9398950233765,NA,NA,NA
1940,10,1940-10-01,-102.646802325581,-87.1089727516566,NA,NA,NA
1940,11,1940-11-01,26.3090479651163,19.4923383654832,NA,NA,NA
1940,12,1940-12-01,-44.4829215116279,-36.2820709695381,NA,NA,NA
1941,1,1941-01-01,-34.5005333533654,-30.4235028631225,NA,NA,NA
1941,2,1941-02-01,-25.6142503004808,-26.4872449837644,NA,NA,NA
1941,3,1941-03-01,7.14503455528846,6.28326486117551,NA,NA,NA
1941,4,1941-04-01,-81.0343900240385,-76.1212848765503,NA,NA,NA
1941,5,1941-05-01,-19.80419921875,-20.5194752632032,NA,NA,NA
1941,6,1941-06-01,-64.4171574519231,-72.4462626763041,NA,NA,NA
1941,7,1941-07-01,-32.3577298677885,-39.3559777908757,NA,NA,NA
1941,8,1941-08-01,36.9315880408654,45.7423212581226,NA,NA,NA
1941,9,1941-09-01,-62.051144622093,-60.6437986196071,NA,NA,NA
1941,10,1941-10-01,-14.8567632630814,-12.607868505798,NA,NA,NA
1941,11,1941-11-01,-25.3813817223837,-18.8050316899412,NA,NA,NA
1941,12,1941-12-01,-30.9633902616279,-25.254994158516,NA,NA,NA
1942,1,1942-01-01,8.08931039663462,7.13337256244746,NA,NA,NA
1942,2,1942-02-01,-6.34374248798076,-6.55995234769404,NA,NA,NA
1942,3,1942-03-01,74.5747220552885,65.5801909698402,NA,NA,NA
1942,4,1942-04-01,-15.9240384615385,-14.958565958926,NA,NA,NA
1942,5,1942-05-01,-21.36376953125,-22.1353731894506,NA,NA,NA
1942,6,1942-06-01,99.8826472355769,112.332254086713,NA,NA,NA
1942,7,1942-07-01,28.6715670072115,34.8725809559564,NA,NA,NA
1942,8,1942-08-01,-22.3584510216346,-27.6924850438044,NA,NA,NA
1942,9,1942-09-01,-8.52087118459302,-8.32761424997292,NA,NA,NA
1942,10,1942-10-01,-25.8069585755814,-21.9005132204026,NA,NA,NA
1942,11,1942-11-01,-12.7212254723837,-9.42513889746565,NA,NA,NA
1942,12,1942-12-01,-33.0727652616279,-26.9754857730644,NA,NA,NA
1943,1,1943-01-01,-76.3813927283654,-67.3551767029142,NA,NA,NA
1943,2,1943-02-01,-26.5341721754808,-27.438519988233,NA,NA,NA
1943,3,1943-03-01,-15.2553560697115,-13.41539246533,NA,NA,NA
1943,4,1943-04-01,-20.4045072115385,-19.1673844370815,NA,NA,NA
1943,5,1943-05-01,55.15576171875,57.147844036001,NA,NA,NA
1943,6,1943-06-01,0.742998798076925,0.835607906695241,NA,NA,NA
1943,7,1943-07-01,44.7916841947115,54.479116291092,NA,NA,NA
1943,8,1943-08-01,139.471627103365,172.745238203565,NA,NA,NA
1943,9,1943-09-01,-35.170285247093,-34.3726084169518,NA,NA,NA
1943,10,1943-10-01,99.5631586119186,84.4921056876708,NA,NA,NA
1943,11,1943-11-01,69.9389307776163,51.8176600477903,NA,NA,NA
1943,12,1943-12-01,-94.1225699491279,-76.7701771080144,NA,NA,NA
1944,1,1944-01-01,-99.2710411658654,-87.5398874040959,NA,NA,NA
1944,2,1944-02-01,4.41602313701924,4.56653172792666,NA,NA,NA
1944,3,1944-03-01,19.5044095552885,17.1519634017742,NA,NA,NA
1944,4,1944-04-01,-26.7345853365385,-25.1136707002471,NA,NA,NA
1944,5,1944-05-01,-80.55419921875,-83.4636068824907,NA,NA,NA
1944,6,1944-06-01,-18.1476262019231,-20.4095887925065,NA,NA,NA
1944,7,1944-07-01,-35.3684720552885,-43.0178756789367,NA,NA,NA
1944,8,1944-08-01,-59.9980994591346,-74.3117879821401,NA,NA,NA
1944,9,1944-09-01,53.689089752907,52.4713986643536,NA,NA,NA
1944,10,1944-10-01,-13.1370367005814,-11.1484600207878,NA,NA,NA
1944,11,1944-11-01,48.6088526526163,36.014233761671,NA,NA,NA
1944,12,1944-12-01,-14.9126090116279,-12.1633274100359,NA,NA,NA
1945,1,1945-01-01,-7.08061147836538,-6.2438745911067,NA,NA,NA
1945,2,1945-02-01,4.12598407451924,4.26660744307829,NA,NA,NA
1945,3,1945-03-01,-44.9155123197115,-39.4982078947756,NA,NA,NA
1945,4,1945-04-01,23.2956881009615,21.8832733830972,NA,NA,NA
1945,5,1945-05-01,150.73583984375,156.180025397018,NA,NA,NA
1945,6,1945-06-01,24.1023737980769,27.1065500616222,NA,NA,NA
1945,7,1945-07-01,-12.2581204927885,-14.9092757694449,NA,NA,NA
1945,8,1945-08-01,-35.7188025841346,-44.2402027486891,NA,NA,NA
1945,9,1945-09-01,-39.650753997093,-38.7514582552786,NA,NA,NA
1945,10,1945-10-01,16.4030023619186,13.9200506339946,NA,NA,NA
1945,11,1945-11-01,27.0385401526163,20.0328181491903,NA,NA,NA
1945,12,1945-12-01,-11.6030386991279,-9.46390792776529,NA,NA,NA
1946,1,1946-01-01,-28.6509239783654,-25.2651592008469,NA,NA,NA
1946,2,1946-02-01,27.3662184495192,28.2989243818713,NA,NA,NA
1946,3,1946-03-01,-68.3852388822115,-60.1372274922953,NA,NA,NA
1946,4,1946-04-01,-24.4347806490385,-22.953302889424,NA,NA,NA
1946,5,1946-05-01,-2.40380859375,-2.4906278932111,NA,NA,NA
1946,6,1946-06-01,-58.3575871394231,-65.6314133422187,NA,NA,NA
1946,7,1946-07-01,-35.1282376802885,-42.7256840213101,NA,NA,NA
1946,8,1946-08-01,53.9716271033654,66.8475859487544,NA,NA,NA
1946,9,1946-09-01,-70.530636809593,-68.9309723655076,NA,NA,NA
1946,10,1946-10-01,-53.8772710755814,-45.7217724442139,NA,NA,NA
1946,11,1946-11-01,-39.1313817223837,-28.9923882556659,NA,NA,NA
1946,12,1946-12-01,25.5668831758721,20.8533845874849,NA,NA,NA
1947,1,1947-01-01,-15.1704552283654,-13.3777174789683,NA,NA,NA
1947,2,1947-02-01,10.3955153245192,10.7498192569724,NA,NA,NA
1947,3,1947-03-01,-14.0053560697115,-12.3161562033225,NA,NA,NA
1947,4,1947-04-01,-59.2345853365385,-55.6431996786722,NA,NA,NA
1947,5,1947-05-01,106.72607421875,110.580741775059,NA,NA,NA
1947,6,1947-06-01,15.0125300480769,16.8837269187267,NA,NA,NA
1947,7,1947-07-01,23.8922701322115,29.0596298485382,NA,NA,NA
1947,8,1947-08-01,-63.7383338341346,-78.9443264522599,NA,NA,NA
1947,9,1947-09-01,-46.880246184593,-45.8169825257958,NA,NA,NA
1947,10,1947-10-01,-115.077466388081,-97.6579850206481,NA,NA,NA
1947,11,1947-11-01,17.1088526526163,12.6759259929198,NA,NA,NA
1947,12,1947-12-01,-56.8833121366279,-46.3963313961749,NA,NA,NA
1948,1,1948-01-01,-7.92045522836538,-6.98447151089919,NA,NA,NA
1948,2,1948-02-01,-51.3242112379808,-53.0734626511147,NA,NA,NA
1948,3,1948-03-01,-32.2856295072115,-28.3916277568518,NA,NA,NA
1948,4,1948-04-01,-33.2238431490385,-31.2094856059452,NA,NA,NA
1948,5,1948-05-01,102.83544921875,106.549597543269,NA,NA,NA
1948,6,1948-06-01,-12.8273137019231,-14.4261400943442,NA,NA,NA
1948,7,1948-07-01,-7.99835486778846,-9.72821881591844,NA,NA,NA
1948,8,1948-08-01,-58.1787635216346,-72.0584148307477,NA,NA,NA
1948,9,1948-09-01,-76.750363372093,-75.0096329191918,NA,NA,NA
1948,10,1948-10-01,-16.9173101380814,-14.3565067246347,NA,NA,NA
1948,11,1948-11-01,46.3188135901163,34.3175468904619,NA,NA,NA
1948,12,1948-12-01,-16.1928824491279,-13.2075702371993,NA,NA,NA
1949,1,1949-01-01,3.08931039663462,2.72423741205494,NA,NA,NA
1949,2,1949-02-01,17.8554762620192,18.4640334386448,NA,NA,NA
1949,3,1949-03-01,-53.7153170072115,-47.2366594236422,NA,NA,NA
1949,4,1949-04-01,-31.6144681490385,-29.6976868151867,NA,NA,NA
1949,5,1949-05-01,-12.00439453125,-12.4379619651828,NA,NA,NA
1949,6,1949-06-01,-22.3175480769231,-25.0992594865508,NA,NA,NA
1949,7,1949-07-01,-54.7083158052885,-66.5404918888491,NA,NA,NA
1949,8,1949-08-01,-63.5986853966346,-78.7713622221745,NA,NA,NA
1949,9,1949-09-01,6.19885537790698,6.05826273631726,NA,NA,NA
1949,10,1949-10-01,-44.0677007630814,-37.3970942886619,NA,NA,NA
1949,11,1949-11-01,0.238735465116292,0.176878786038095,NA,NA,NA
1949,12,1949-12-01,-51.0835074491279,-41.6657759800625,NA,NA,NA
1950,1,1950-01-01,32.3090369591346,28.4909821063703,NA,NA,NA
1950,2,1950-02-01,-18.1240159254808,-18.7417255737071,NA,NA,NA
1950,3,1950-03-01,-45.3754732572115,-39.9026924880612,NA,NA,NA
1950,4,1950-04-01,-17.9045072115385,-16.8189591310488,NA,NA,NA
1950,5,1950-05-01,-73.58447265625,-76.2421519672571,NA,NA,NA
1950,6,1950-06-01,-7.00700120192307,-7.88037022631061,NA,NA,NA
1950,7,1950-07-01,-7.03839393028846,-8.56063995637774,NA,NA,NA
1950,8,1950-08-01,11.6815880408654,14.4684531945674,NA,NA,NA
1950,9,1950-09-01,-51.240597747093,-50.0784394848475,NA,NA,NA
1950,10,1950-10-01,-74.2571538880814,-63.0167160408502,NA,NA,NA
1950,11,1950-11-01,124.148891715116,91.9817474284682,NA,NA,NA
1950,12,1950-12-01,46.1870003633721,37.6719866435909,NA,NA,NA
1951,1,1951-01-01,-5.53080679086538,-4.87721492632684,NA,NA,NA
1951,2,1951-02-01,25.2558668870192,26.1166470096244,NA,NA,NA
1951,3,1951-03-01,-42.7856295072115,-37.6252123577145,NA,NA,NA
1951,4,1951-04-01,26.7654146634615,25.1426308488527,NA,NA,NA
1951,5,1951-05-01,45.31591796875,46.9526107831085,NA,NA,NA
1951,6,1951-06-01,-30.8273137019231,-34.6697022097127,NA,NA,NA
1951,7,1951-07-01,68.8922701322115,83.7921159600693,NA,NA,NA
1951,8,1951-08-01,24.1620567908654,29.926375295907,NA,NA,NA
1951,9,1951-09-01,-21.350949309593,-20.8667008183986,NA,NA,NA
1951,10,1951-10-01,12.8629632994186,10.9158735992633,NA,NA,NA
1951,11,1951-11-01,117.248501090116,86.8692572655839,NA,NA,NA
1951,12,1951-12-01,18.6469613008721,15.2092162630915,NA,NA,NA
1952,1,1952-01-01,94.4291541466346,83.2701805539519,NA,NA,NA
1952,2,1952-02-01,29.6562575120192,30.6670134322734,NA,NA,NA
1952,3,1952-03-01,-67.8657076322115,-59.6803574208984,NA,NA,NA
1952,4,1952-04-01,-21.6642728365385,-20.3507706264495,NA,NA,NA
1952,5,1952-05-01,22.50537109375,23.3182064241302,NA,NA,NA
1952,6,1952-06-01,19.1726862980769,21.5624147774219,NA,NA,NA
1952,7,1952-07-01,-77.2278470552885,-93.9304903639339,NA,NA,NA
1952,8,1952-08-01,51.7519005408654,64.0983013684457,NA,NA,NA
1952,9,1952-09-01,-8.20055868459302,-8.01456657190596,NA,NA,NA
1952,10,1952-10-01,-57.6975835755814,-48.9637974262466,NA,NA,NA
1952,11,1952-11-01,-35.9907567223837,-26.665503403722,NA,NA,NA
1952,12,1952-12-01,15.7065316133721,12.8108828133669,NA,NA,NA
1953,1,1953-01-01,17.7895057091346,15.6872669860507,NA,NA,NA
1953,2,1953-02-01,38.0459059495192,39.3426010791837,NA,NA,NA
1953,3,1953-03-01,153.754409555288,135.209937941375,NA,NA,NA
1953,4,1953-04-01,23.2361177884615,21.8273148113519,NA,NA,NA
1953,5,1953-05-01,-7.14404296875,-7.40206717561886,NA,NA,NA
1953,6,1953-06-01,-44.4171574519231,-49.9534158814503,NA,NA,NA
1953,7,1953-07-01,-0.368472055288464,-0.44816425885696,NA,NA,NA
1953,8,1953-08-01,4.33197866586538,5.3654546237786,NA,NA,NA
1953,9,1953-09-01,19.429324127907,18.9886589023266,NA,NA,NA
1953,10,1953-10-01,31.3932367369186,26.6411864914084,NA,NA,NA
1953,11,1953-11-01,17.9291651526163,13.2836944243977,NA,NA,NA
1953,12,1953-12-01,34.9370003633721,28.4960313659996,NA,NA,NA
1954,1,1954-01-01,6.71919320913462,5.92516619213482,NA,NA,NA
1954,2,1954-02-01,55.2959059495192,57.1805221820847,NA,NA,NA
1954,3,1954-03-01,-13.3950045072115,-11.7794197472642,NA,NA,NA
1954,4,1954-04-01,28.4558443509615,26.7305699913303,NA,NA,NA
1954,5,1954-05-01,80.89599609375,83.8177485695205,NA,NA,NA
1954,6,1954-06-01,-19.2472355769231,-21.6462560528095,NA,NA,NA
1954,7,1954-07-01,-20.2776517427885,-24.6632509419252,NA,NA,NA
1954,8,1954-08-01,41.9813927283654,51.9968529628196,NA,NA,NA
1954,9,1954-09-01,79.778933502907,77.9695138083679,NA,NA,NA
1954,10,1954-10-01,-12.6575445130814,-10.7415494210491,NA,NA,NA
1954,11,1954-11-01,-29.4311864098837,-21.8055265534398,NA,NA,NA
1954,12,1954-12-01,11.1069222383721,9.05925526497664,NA,NA,NA
1955,1,1955-01-01,-76.7104942908654,-67.6453873563677,NA,NA,NA
1955,2,1955-02-01,46.5156325120192,48.1009961044022,NA,NA,NA
1955,3,1955-03-01,55.6342923677885,48.9241852654381,NA,NA,NA
1955,4,1955-04-01,-41.3547025240385,-38.8473719723625,NA,NA,NA
1955,5,1955-05-01,-61.65380859375,-63.8805834231336,NA,NA,NA
1955,6,1955-06-01,-13.2872746394231,-14.9434316392845,NA,NA,NA
1955,7,1955-07-01,-54.6878079927885,-66.5155486985639,NA,NA,NA
